POINT_X,POINT_Y,AGB_T_HA_2018,AGB_T_HA_2010,AGB_T_HA_SD_2018,AGB_T_HA_SD_2010
-52.39608,-13.08471,161.8223,179.4671,65.67875217,69.16430521
-52.39608,-13.08381,143.2663,164.335,61.76182972,66.16059723
-52.39608,-13.0829,132.7598,151.1853,59.38712271,63.39842167
-52.39608,-13.082,134.999,142.6489,59.89076736,61.61107272
-52.39608,-13.0811,136.5105,135.6995,60.21792129,60.05690767
-52.39608,-13.08019,133.9362,138.6904,59.69590008,60.72846253
-52.39608,-13.07929,123.1378,124.7798,57.21649595,57.73004828
-52.39608,-13.07838,124.1871,116.053,57.53793252,55.71840312
-52.39608,-13.07748,129.0023,126.7619,58.64449718,58.0510938
-52.39608,-13.07658,115.9579,121.8969,55.5253736,56.92084234
-52.39608,-13.07567,116.3814,120.263,55.6780023,56.70085361
-52.39608,-13.07477,90.90168,82.08739,58.97636458,60.29395137
-52.39608,-13.07386,23.90117,16.14197,25.76280823,21.34015246
-52.39516,-13.08652,143.7665,168.5094,61.79883512,66.94883517
-52.39516,-13.08562,141.9009,164.7915,61.41856922,66.23896513
-52.39516,-13.08471,136.8717,158.9551,60.33435933,65.04778087
-52.39516,-13.08381,131.3372,154.9811,59.11878757,64.51948433
-52.39516,-13.0829,123.8051,126.7292,57.36266651,58.08340138
-52.39516,-13.082,125.7585,124.3903,57.81670325,57.54718205
-52.39516,-13.0811,122.6538,129.6512,57.1045552,58.69178876
-52.39516,-13.08019,122.6397,125.8656,57.10786309,57.85076243
-52.39516,-13.07929,125.3157,126.7108,57.89431202,58.13894444
-52.39516,-13.07838,140.6288,138.7065,61.18927843,60.79565539
-52.39516,-13.07748,128.7882,136.3723,58.62773713,60.21319803
-52.39516,-13.07658,113.204,130.0924,54.85223973,58.79875967
-52.39516,-13.07567,112.838,123.3281,54.76442255,57.32777234
-52.39516,-13.07477,86.67672,83.54426,59.44677769,61.81376304
-52.39516,-13.07386,20.2966,15.58181,23.85136682,20.98187324
-52.39424,-13.08562,148.9027,160.8698,62.90144405,65.3985124
-52.39424,-13.08471,148.0478,162.5327,62.72646121,65.74810163
-52.39424,-13.08381,143.9441,162.0979,61.87136295,65.72797521
-52.39424,-13.0829,132.8303,148.1405,59.47836653,62.78314384
-52.39424,-13.082,120.1074,142.5154,56.5070606,61.59082341
-52.39424,-13.0811,117.4382,142.5995,55.88111195,61.68467925
-52.39424,-13.08019,122.9864,156.5652,57.16031534,64.61286107
-52.39424,-13.07929,133.0446,157.4276,59.70106344,64.82186906
-52.39424,-13.07838,146.7848,161.868,62.64155832,65.6878797
-52.39424,-13.07748,122.7446,148.0002,57.19919227,62.76299241
-52.39424,-13.07658,114.7623,140.1886,55.28405259,61.04307912
-52.39424,-13.07567,120.6053,138.4341,56.65250647,60.76049845
-52.39424,-13.07477,85.16956,93.43039,60.48332486,65.04809678
-52.39424,-13.07386,18.22622,18.00369,22.62402462,22.5080152
-52.39331,-13.08562,147.7017,160.3168,62.64246218,65.28265222
-52.39331,-13.08471,150.9761,165.4754,63.36444271,66.39169249
-52.39331,-13.08381,156.1854,175.1288,64.44803109,68.28750014
-52.39331,-13.0829,143.7186,164.8722,61.95201519,66.29692521
-52.39331,-13.082,130.9013,152.7652,59.03627686,63.72281039
-52.39331,-13.0811,136.1011,152.325,60.22423318,63.64572626
-52.39331,-13.08019,122.39,152.3258,57.08826475,63.6473096
-52.39331,-13.07929,116.7244,158.1108,55.78352456,64.83247974
-52.39331,-13.07838,120.5693,150.9267,56.77458831,63.43097542
-52.39331,-13.07748,112.128,136.5946,54.66146934,60.25797018
-52.39331,-13.07658,115.468,135.1099,55.45286038,59.91329619
-52.39331,-13.07567,110.0802,134.7041,54.14061267,59.84505786
-52.39331,-13.07477,85.6121,95.32369,58.64687399,64.35294686
-52.39331,-13.07386,21.27892,20.16475,24.39157914,23.74899398
-52.39239,-13.08562,144.2995,165.3981,61.91396598,66.32129706
-52.39239,-13.08471,153.0418,172.8091,63.94294541,67.91411455
-52.39239,-13.08381,162.9756,181.4307,66.03463288,69.62740574
-52.39239,-13.0829,137.8153,164.2365,60.56189997,66.08944097
-52.39239,-13.082,134.98,164.7897,60.00753218,66.20594283
-52.39239,-13.0811,142.3585,159.7101,61.67586632,65.23093916
-52.39239,-13.08019,128.3774,150.345,58.45911394,63.22196685
-52.39239,-13.07929,134.3158,154.3029,59.80057744,64.04912785
-52.39239,-13.07838,122.7304,144.6167,57.24528775,62.04406402
-52.39239,-13.07748,111.6533,135.9883,54.51356253,60.11190096
-52.39239,-13.07658,114.8331,138.3664,55.29706399,60.6375251
-52.39239,-13.07567,108.1446,132.4724,53.63504975,59.32715497
-52.39239,-13.07477,85.87126,96.3402,55.80026107,61.88433942
-52.39239,-13.07386,19.43744,17.81344,99.48639647,116.0548288
-52.39239,-13.07296,0.138427,0.082532,2.211306264,1.728934807
-52.39147,-13.08562,155.6827,166.2384,64.33052029,66.49032298
-52.39147,-13.08471,158.731,171.2867,64.98243964,67.5534533
-52.39147,-13.08381,156.0388,177.3506,64.61312365,68.75457121
-52.39147,-13.0829,134.7221,170.0967,59.82334851,67.29234671
-52.39147,-13.082,139.0421,175.2187,60.86768148,68.30261471
-52.39147,-13.0811,147.2076,167.4029,62.60614102,66.74904379
-52.39147,-13.08019,134.6681,162.6795,59.82571089,65.78676013
-52.39147,-13.07929,124.8856,161.5702,57.76107614,65.5978405
-52.39147,-13.07838,108.5317,149.1291,53.77295328,62.95917431
-52.39147,-13.07748,111.1181,147.647,54.54329722,62.66203645
-52.39147,-13.07658,117.7229,148.1306,56.2633056,62.80553758
-52.39147,-13.07567,100.8516,132.657,51.85736829,59.43127786
-52.39147,-13.07477,81.54537,91.05328,55.13645343,60.29453506
-52.39147,-13.07386,16.79003,16.12932,98.10066975,117.1583481
-52.39147,-13.07296,0.1347165,0.08471963,2.182993317,1.750664225
-52.39147,-13.07206,0.1347398,0.08470595,2.1831782,1.750532316
-52.39055,-13.08562,144.05,161.9708,61.86722782,65.6225992
-52.39055,-13.08471,142.8581,162.788,61.62325573,65.79516548
-52.39055,-13.08381,129.8222,141.2769,59.11677171,63.19886496
-52.39055,-13.0829,100.4833,81.45911,52.1015155,48.61906531
-52.39055,-13.082,84.77289,60.7941,47.94129882,42.30581779
-52.39055,-13.0811,88.11327,66.582,49.04532638,43.75608577
-52.39055,-13.08019,104.6806,82.69655,53.1374323,49.12648921
-52.39055,-13.07929,109.6329,98.43746,54.53107556,52.87507133
-52.39055,-13.07838,88.83133,71.43652,48.760432,44.90666809
-52.39055,-13.07748,93.82523,82.63369,50.06710368,48.24556422
-52.39055,-13.07658,83.2437,95.22476,48.3470336,51.02543537
-52.39055,-13.07567,61.48468,83.9741,41.20218754,47.86904942
-52.39055,-13.07477,50.34774,59.16584,42.98631638,80.76338324
-52.39055,-13.07386,11.63319,3.542802,69.32302843,36.01410573
-52.39055,-13.07296,0.1408776,0.05895819,2.230140306,1.485556543
-52.39055,-13.07206,0.1408358,0.05912117,2.229834913,1.487973431
-52.38963,-13.08562,143.4489,168.3886,61.72994914,66.92609959
-52.38963,-13.08471,146.5425,169.5749,62.42030543,67.16788872
-52.38963,-13.08381,147.2577,159.9477,62.65887291,65.62183885
-52.38963,-13.0829,126.7323,119.333,58.3589695,57.49579693
-52.38963,-13.082,96.30797,80.843,51.43826976,46.97208703
-52.38963,-13.0811,81.25836,73.21551,47.07321172,44.53872262
-52.38963,-13.08019,102.1913,101.5107,52.16169942,53.11133214
-52.38963,-13.07929,101.5726,125.005,52.0546269,58.19766531
-52.38963,-13.07838,91.8758,111.4804,49.5469468,55.20235166
-52.38963,-13.07748,87.4919,121.9221,48.33299283,57.5667875
-52.38963,-13.07658,85.06091,108.8319,47.974719,53.92091722
-52.38963,-13.07567,66.50819,85.24659,42.41281813,50.2141799
-52.38963,-13.07477,43.11614,33.6998,43.15352169,74.35116104
-52.38963,-13.07386,7.146551,0.8765848,44.21701886,11.14737112
-52.38963,-13.07296,0.1465127,0.04692486,2.271988555,1.323692583
-52.38963,-13.07206,0.1464833,0.04697744,2.271777273,1.324478185
-52.3887,-13.08562,151.0615,165.5856,63.35806327,66.35849543
-52.3887,-13.08471,154.9168,168.4108,64.19865281,66.94315827
-52.3887,-13.08381,145.969,154.8741,63.01756152,65.04549582
-52.3887,-13.0829,109.551,106.9812,54.0376521,53.72242826
-52.3887,-13.082,98.07327,92.81608,51.25114905,49.89718208
-52.3887,-13.0811,87.52216,91.02308,48.35499565,50.14333135
-52.3887,-13.08019,84.73198,72.69453,47.72241532,44.44900494
-52.3887,-13.07929,79.09205,83.83545,46.13441649,47.68348292
-52.3887,-13.07838,76.97286,104.7576,45.90381959,53.95419717
-52.3887,-13.07748,66.1258,128.7487,42.48641502,58.92034907
-52.3887,-13.07658,70.99159,98.20317,43.95213572,51.36848734
-52.3887,-13.07567,56.67092,75.20699,39.16453609,45.6420919
-52.3887,-13.07477,41.35552,38.22139,36.9336017,56.03366616
-52.3887,-13.07386,12.46334,2.525676,74.42271604,26.88753848
-52.3887,-13.07296,0.1472101,0.05485581,2.276991359,1.426029991
-52.3887,-13.07206,0.1472099,0.05479895,2.27699121,1.425422616
-52.38778,-13.08562,136.9257,163.4119,60.31819443,65.9164876
-52.38778,-13.08471,142.656,170.6338,61.6398316,67.46416804
-52.38778,-13.08381,142.4399,157.6633,61.83712042,66.50501292
-52.38778,-13.0829,119.1177,110.6665,56.27338133,54.40780139
-52.38778,-13.082,105.0588,107.4569,53.46301553,54.48707422
-52.38778,-13.0811,87.64329,90.13679,48.51401416,49.76763148
-52.38778,-13.08019,101.3579,109.8524,52.0309833,54.40408253
-52.38778,-13.07929,103.5211,108.803,52.65172174,53.99403277
-52.38778,-13.07838,109.1885,129.4565,54.54046374,59.2892905
-52.38778,-13.07748,122.5895,148.8947,58.05038211,63.12602237
-52.38778,-13.07658,97.00989,120.9729,52.48976205,57.21275396
-52.38778,-13.07567,53.82763,89.31562,39.54829552,49.35155126
-52.38778,-13.07477,28.72624,47.92075,29.34612353,66.4114506
-52.38778,-13.07386,11.87375,2.410259,71.49158753,28.65371335
-52.38778,-13.07296,0.1488708,0.04322776,2.289198201,1.276232611
-52.38778,-13.07206,0.1488605,0.0433083,2.289123179,1.277560203
-52.38686,-13.08562,141.3064,170.0451,61.26726152,67.25885665
-52.38686,-13.08471,141.947,174.1656,61.40902597,68.10785846
-52.38686,-13.08381,135.6266,165.2872,60.1724093,66.89111828
-52.38686,-13.0829,117.253,121.2821,55.86201429,57.26871631
-52.38686,-13.082,102.7459,100.7312,52.50590849,51.87411016
-52.38686,-13.0811,92.96203,107.0014,49.85161369,53.47560817
-52.38686,-13.08019,92.18872,110.3982,50.07629504,54.21423766
-52.38686,-13.07929,67.23695,104.4326,43.3167125,52.71375425
-52.38686,-13.07838,77.27115,121.706,49.04104715,57.55928269
-52.38686,-13.07748,106.8991,142.6398,54.52005897,61.7892078
-52.38686,-13.07658,57.96642,118.7424,47.25042299,56.27389949
-52.38686,-13.07567,23.73811,91.48896,27.3862777,50.9856355
-52.38686,-13.07477,23.97,40.21372,26.38154979,56.38635113
-52.38686,-13.07386,11.07104,2.546758,68.73861491,32.56669339
-52.38686,-13.07296,0.1445089,0.03700918,2.257145203,1.181305639
-52.38686,-13.07206,0.1445375,0.03703675,2.257360658,1.181757138
-52.38594,-13.08562,136.3033,167.9525,60.17081918,66.83669738
-52.38594,-13.08471,139.973,168.823,61.00597229,67.01516773
-52.38594,-13.08381,135.1341,153.9499,60.25817355,64.55773594
-52.38594,-13.0829,104.566,96.32262,53.06806061,55.31757979
-52.38594,-13.082,84.34464,49.21084,47.5572698,37.21778921
-52.38594,-13.0811,91.24654,76.71536,50.08717848,48.40884975
-52.38594,-13.08019,108.2848,112.3429,53.973205,54.75850211
-52.38594,-13.07929,85.0079,102.6662,48.05780513,52.26553496
-52.38594,-13.07838,80.09616,114.6577,46.84527242,55.48041882
-52.38594,-13.07748,77.27556,114.5176,48.98175509,56.58322632
-52.38594,-13.07658,28.29225,65.75271,39.29864256,45.81117551
-52.38594,-13.07567,8.604296,30.08372,17.97451201,34.71339392
-52.38594,-13.07477,16.01263,10.83383,21.99209832,23.89576715
-52.38594,-13.07386,13.18036,1.829523,82.05091747,24.10592311
-52.38594,-13.07296,0.1437783,0.03771268,2.251578242,1.19114557
-52.38594,-13.07206,0.1437788,0.03770443,2.251581759,1.191024502
-52.38502,-13.08471,133.5377,165.4638,59.55971044,66.33400721
-52.38502,-13.08381,124.6912,147.7785,57.80066811,63.37281472
-52.38502,-13.0829,103.2434,98.86524,52.48528974,52.62744034
-52.38502,-13.082,94.59294,80.4659,50.2173108,47.4061068
-52.38502,-13.0811,104.1332,112.1025,53.01378517,55.40071919
-52.38502,-13.08019,125.5243,135.7286,57.83121658,60.19519977
-52.38502,-13.07929,122.1803,138.3068,57.39340175,60.89734154
-52.38502,-13.07838,92.39641,124.9913,50.92032681,57.67588548
-52.38502,-13.07748,50.97897,110.6655,40.8202734,54.74968668
-52.38502,-13.07658,28.43557,83.50653,30.02611361,47.93877739
-52.38502,-13.07567,27.8675,59.91277,33.39223188,43.9449803
-52.38502,-13.07477,14.85512,24.39287,21.06151486,37.80097203
-52.38502,-13.07386,13.16972,2.790043,82.02048937,35.26276757
-52.38502,-13.07296,0.1474048,0.03946752,2.278505274,1.217232782
-52.38502,-13.07206,0.1473821,0.03945773,2.278341565,1.217093411
-52.38409,-13.08471,147.3866,176.7081,62.58863349,68.58730523
-52.38409,-13.08381,134.1558,163.7769,60.13042725,66.31524851
-52.38409,-13.0829,105.7505,126.2005,53.11540939,58.59074015
-52.38409,-13.082,96.39099,106.8248,50.65770645,53.55883544
-52.38409,-13.0811,101.1564,126.9315,51.99198208,58.24942385
-52.38409,-13.08019,123.7173,146.5473,57.7279273,62.45031123
-52.38409,-13.07929,128.8683,143.9156,59.31443152,62.10942523
-52.38409,-13.07838,93.47528,131.0308,50.08309223,59.13203803
-52.38409,-13.07748,69.00959,121.5911,45.18530573,58.40956784
-52.38409,-13.07658,45.19672,76.64667,35.50800309,45.4958614
-52.38409,-13.07567,44.02157,50.7825,35.82575296,40.93003991
-52.38409,-13.07477,28.71278,16.58323,29.15139643,27.34171655
-52.38409,-13.07386,14.57093,2.808398,92.62454611,40.60033587
-52.38409,-13.07296,0.1429113,0.03037472,2.245259427,1.079228685
-52.38409,-13.07206,0.1429425,0.03043278,2.245498027,1.080384384
-52.38317,-13.08471,154.3548,193.3922,64.04896858,71.81663827
-52.38317,-13.08381,145.1367,174.1462,62.2824395,68.68089289
-52.38317,-13.0829,123.7658,133.3517,57.44792583,59.66127054
-52.38317,-13.082,113.2673,130.7403,54.90955179,59.23103003
-52.38317,-13.0811,109.8945,136.6885,54.07798451,60.68827244
-52.38317,-13.08019,107.471,112.5849,53.52882252,54.88804344
-52.38317,-13.07929,108.489,116.6892,53.85681456,56.10658283
-52.38317,-13.07838,99.26971,123.6168,51.92554327,57.59982896
-52.38317,-13.07748,74.85149,111.75,44.9820104,54.76489785
-52.38317,-13.07658,58.63671,85.97003,40.45852658,56.11919809
-52.38317,-13.07567,38.17204,26.15524,33.12120346,28.59630855
-52.38317,-13.07477,24.59848,11.02223,26.31368281,24.07949432
-52.38317,-13.07386,13.38599,1.541484,87.0212635,23.38272455
-52.38317,-13.07296,0.1392509,0.02998588,2.2179577,1.068438885
-52.38317,-13.07206,0.134015,0.02818688,2.177213051,1.036170285
-52.38225,-13.08471,136.6082,173.0055,60.25711201,67.86789508
-52.38225,-13.08381,135.7604,168.2554,60.06565489,66.95777485
-52.38225,-13.0829,121.4799,140.2128,57.26167676,61.93687317
-52.38225,-13.082,96.63171,101.9306,50.81038327,52.32866255
-52.38225,-13.0811,95.04959,101.3263,50.42120314,52.38206962
-52.38225,-13.08019,99.67543,112.7575,51.53084172,54.75176076
-52.38225,-13.07929,92.02315,99.55869,49.61680276,52.1398218
-52.38225,-13.07838,82.35881,99.51595,47.04303107,52.94747115
-52.38225,-13.07748,70.85405,127.3842,43.69800248,58.25496019
-52.38225,-13.07658,52.66357,83.16428,38.88217729,65.98508458
-52.38225,-13.07567,37.18003,13.88984,32.05319387,20.52055793
-52.38225,-13.07477,34.77402,9.073221,31.61148284,16.89358442
-52.38225,-13.07386,16.13347,4.478559,106.0040612,61.46544557
-52.38225,-13.07296,0.1379192,0.03316593,2.207507131,1.121416043
-52.38225,-13.07206,0.1362482,0.03111318,2.194627419,1.08670715
-52.38133,-13.08471,134.3903,181.9508,59.74531779,69.61242921
-52.38133,-13.08381,133.9789,176.8871,59.65411862,68.65610994
-52.38133,-13.0829,139.5147,174.7144,61.04402917,68.42677246
-52.38133,-13.082,139.611,172.5095,61.33927954,68.49776063
-52.38133,-13.0811,130.3519,166.625,59.14615788,67.39671328
-52.38133,-13.08019,141.7761,189.0684,61.61833161,71.55200954
-52.38133,-13.07929,137.2511,181.4241,60.75170144,70.48128533
-52.38133,-13.07838,134.933,184.7261,60.45771566,71.53359358
-52.38133,-13.07748,136.8726,202.9674,61.31167055,74.1758977
-52.38133,-13.07658,121.3479,179.7404,58.83247135,75.49116571
-52.38133,-13.07567,92.46128,129.9493,51.88069918,71.90969328
-52.38133,-13.07477,55.62457,70.34415,42.38978269,56.4517994
-52.38133,-13.07386,17.05413,16.79164,112.3544844,176.4213657
-52.38133,-13.07296,0.1422452,0.05096828,2.240572423,1.392772471
-52.38133,-13.07206,0.14729,0.04019174,2.277607132,1.219121178
-52.38041,-13.08471,143.7469,180.7691,61.80029973,69.37737289
-52.38041,-13.08381,136.9591,171.3557,60.41374099,67.65448612
-52.38041,-13.0829,136.6284,171.5036,60.46178329,67.88076472
-52.38041,-13.082,153.3665,188.9436,63.86585948,71.03858016
-52.38041,-13.0811,144.4699,176.0026,62.12994506,68.4718931
-52.38041,-13.08019,134.924,175.1861,59.90567583,68.30963275
-52.38041,-13.07929,137.5599,177.1852,60.46969508,68.69229232
-52.38041,-13.07838,135.1564,180.1895,59.93541644,69.29362006
-52.38041,-13.07748,140.3017,177.8458,61.05130264,68.91398479
-52.38041,-13.07658,148.6694,178.8946,63.068295,69.17129659
-52.38041,-13.07567,138.1708,173.7969,62.01275454,68.58991985
-52.38041,-13.07477,74.52123,107.2962,50.5296491,60.58582937
-52.38041,-13.07386,19.14012,27.59213,123.3759694,307.7446831
-52.38041,-13.07296,0.1495514,0.05121304,2.29448039,1.384836451
-52.38041,-13.07206,0.1512834,0.06013077,2.306661872,1.482196422
-52.37948,-13.08471,122.0804,151.2589,56.98449378,63.44191539
-52.37948,-13.08381,124.4525,147.2901,57.5332209,62.62069532
-52.37948,-13.0829,132.5705,150.1021,59.38777923,63.32648491
-52.37948,-13.082,144.9884,169.0986,62.11790217,67.12981064
-52.37948,-13.0811,154.4641,176.2019,64.09880168,68.48238377
-52.37948,-13.08019,148.529,174.1372,62.97660791,68.08621727
-52.37948,-13.07929,139.8017,173.8001,60.97709779,68.0323459
-52.37948,-13.07838,143.02,170.6886,61.66797859,67.55243723
-52.37948,-13.07748,133.5491,152.9511,59.61995078,63.80664098
-52.37948,-13.07658,152.0727,174.138,64.70162651,68.88234073
-52.37948,-13.07567,158.3813,203.4601,67.22733434,73.87066543
-52.37948,-13.07477,75.90892,134.3188,50.48578538,69.94564203
-52.37948,-13.07386,20.17057,29.58135,133.3631494,390.4670163
-52.37948,-13.07296,0.1432033,0.04068268,2.247674604,1.253198225
-52.37948,-13.07206,0.1411421,0.05503099,2.232395196,1.393279007
-52.37856,-13.08471,142.9687,163.4521,61.66320093,65.93553105
-52.37856,-13.08381,147.5534,165.7033,62.69386084,66.41920172
-52.37856,-13.0829,148.7336,170.3684,62.95753478,67.36395499
-52.37856,-13.082,142.0663,169.9715,61.44414357,67.25502
-52.37856,-13.0811,139.6455,165.6901,61.01928821,66.38870927
-52.37856,-13.08019,132.9374,162.5555,59.49376708,65.75760108
-52.37856,-13.07929,141.0946,171.534,61.24109525,67.74766206
-52.37856,-13.07838,131.2403,171.0028,59.61336021,67.97626354
-52.37856,-13.07748,103.5737,124.6524,52.69218771,58.48406401
-52.37856,-13.07658,117.0632,126.5818,56.90896357,60.05116541
-52.37856,-13.07567,127.078,166.3412,59.36805859,66.69503643
-52.37856,-13.07477,67.03202,112.1646,49.16067348,64.85419984
-52.37856,-13.07386,15.6347,23.63138,108.1060862,280.5760837
-52.37856,-13.07296,0.1423547,0.04684662,2.242660214,1.325821184
-52.37856,-13.07206,0.1539574,0.05226352,2.323463498,1.384705238
-52.37764,-13.08471,149.9181,195.8695,63.11531021,72.32124805
-52.37764,-13.08381,142.9389,171.3646,61.72622,68.45587359
-52.37764,-13.0829,144.2502,153.8879,62.17688496,64.57264011
-52.37764,-13.082,149.085,171.2622,63.24947524,67.69143593
-52.37764,-13.0811,124.6492,155.2937,57.62417839,64.25365355
-52.37764,-13.08019,125.9069,167.02,58.01693004,66.79121449
-52.37764,-13.07929,141.1933,178.2856,61.24513535,68.93892312
-52.37764,-13.07838,129.762,163.7304,59.10865422,66.14159663
-52.37764,-13.07748,114.3669,148.296,55.25576159,62.98114807
-52.37764,-13.07658,127.2444,149.3499,58.3007374,63.3397257
-52.37764,-13.07567,127.9601,152.3572,58.47747139,63.64062323
-52.37764,-13.07477,85.14391,109.511,53.74706764,61.41071344
-52.37764,-13.07386,22.42808,27.12776,154.0268804,379.7224483
-52.37764,-13.07296,0.1409055,0.04007942,2.230531247,1.252746399
-52.37764,-13.07206,0.1468425,0.05733289,2.27375626,1.397532193
-52.37672,-13.08471,137.373,167.9588,60.41612338,66.87810372
-52.37672,-13.08381,143.9961,168.8555,61.94215435,67.08470291
-52.37672,-13.0829,153.8567,173.8402,63.97018486,68.10066408
-52.37672,-13.082,147.5789,173.757,62.7001796,68.05210281
-52.37672,-13.0811,128.7029,157.796,58.6344157,64.83960721
-52.37672,-13.08019,124.2534,157.3024,57.60437325,64.79732595
-52.37672,-13.07929,134.8378,160.9398,59.85975809,65.60363317
-52.37672,-13.07838,132.8972,155.3911,59.46142339,64.45675661
-52.37672,-13.07748,134.6733,166.9774,59.87286717,66.67676416
-52.37672,-13.07658,144.7909,164.0092,62.21473849,66.05419687
-52.37672,-13.07567,145.872,159.6397,62.60509698,65.19837006
-52.37672,-13.07477,92.80444,111.5047,55.08668317,60.30788567
-52.37672,-13.07386,25.81962,30.94401,174.5032186,317.7776541
-52.37672,-13.07296,0.1500451,0.06383909,2.299921302,1.554878282
-52.37672,-13.07206,0.1627025,0.06259634,2.385921525,1.505693614
-52.3758,-13.08381,137.2872,152.365,60.39517909,63.64654773
-52.3758,-13.0829,140.8065,161.3016,61.18618324,65.60363507
-52.3758,-13.082,140.7759,163.6503,61.18347263,66.12012166
-52.3758,-13.0811,130.7792,152.8191,58.97542951,63.76372363
-52.3758,-13.08019,124.2917,158.0952,57.47531593,64.83618533
-52.3758,-13.07929,125.8179,156.2947,57.83311621,64.46812527
-52.3758,-13.07838,126.4366,162.4622,57.97692132,65.83597073
-52.3758,-13.07748,130.8602,170.6544,59.09579893,67.4062183
-52.3758,-13.07658,147.6334,169.4985,62.67750899,67.18918845
-52.3758,-13.07567,142.4367,168.848,61.80992168,67.11892044
-52.3758,-13.07477,119.8799,152.0189,57.38940922,64.73572838
-52.3758,-13.07386,22.41881,26.89541,179.4771463,312.4006764
-52.3758,-13.07296,0.152569,0.06702484,2.31798692,1.566518636
-52.3758,-13.07206,0.1543788,0.06648785,2.3309161,1.560501754
-67.99331862,-10.25644134,201.1347094,249.9870123,73.25233551,81.92261082
-67.99331862,-10.25553734,201.5278062,250.0923225,73.25391292,81.92173776
-67.99331862,-10.25463334,157.5490592,215.2055353,69.18900982,77.57540182
-67.99331862,-10.25372934,195.4600289,233.370291,72.5379564,79.61087436
-67.99240562,-10.25644134,184.8135695,210.6687117,70.17126199,75.06026797
-67.99240562,-10.25553734,174.8625048,205.4571757,69.32868917,74.27923219
-67.99240562,-10.25463334,109.6324787,175.6261054,55.88524781,69.11860582
-67.99240562,-10.25372934,212.2490733,257.1285706,75.46522264,83.41220947
-67.99240562,-10.25282534,174.32341,203.4597321,68.10955079,73.69433815
-67.99149262,-10.25644134,57.9282601,82.25166907,40.8854655,47.82225416
-67.99149262,-10.25553734,48.27824779,80.79927051,39.16488102,47.36236819
-67.99149262,-10.25463334,20.95359601,89.57285274,26.42956125,53.45430339
-67.99149262,-10.25372934,44.06722261,247.7704745,39.01699841,81.66844918
-67.99149262,-10.25282534,110.1705991,216.1084221,55.15212968,76.0424499
-67.99149262,-10.25192134,181.1286843,232.6667479,69.52656978,79.01305135
-67.99149262,-10.25101734,155.9250641,208.6541901,64.37413088,74.653548
-67.99057962,-10.25734534,65.04490566,132.2866445,41.80887652,59.59889626
-67.99057962,-10.25644134,63.13225069,130.9496013,41.35803843,59.29190037
-67.99057962,-10.25553734,46.24603344,122.4255194,35.48883259,57.39799878
-67.99057962,-10.25463334,36.52490365,162.2771332,33.90820098,66.65931777
-67.99057962,-10.25372934,26.17110446,226.7826257,40.27936924,77.94831609
-67.99057962,-10.25282534,158.7923858,235.502265,65.20838677,79.51203406
-67.99057962,-10.25192134,180.8320448,206.0853727,70.00479397,74.44692769
-67.99057962,-10.25101734,118.1069084,158.2621212,56.24029952,64.97258376
-67.99057962,-10.25011334,154.1316997,183.5465315,64.07935001,69.96883482
-67.99057962,-10.24920934,179.7800598,206.8133392,69.18404211,74.31464983
-67.98966662,-10.25734534,169.4504871,279.5719932,72.41031379,87.71064496
-67.98966662,-10.25644134,44.3848726,256.729124,35.10578246,83.6832089
-67.98966662,-10.25553734,29.3576918,248.5388363,28.71791783,82.38304952
-67.98966662,-10.25463334,54.05597827,226.294438,42.12979633,78.26576762
-67.98966662,-10.25372934,167.0331738,290.4186244,72.76502662,89.45886124
-67.98966662,-10.25282534,148.7052913,191.3015314,63.43555113,71.62977371
-67.98966662,-10.25192134,222.2016639,234.9906427,77.28479048,79.4698371
-67.98966662,-10.25101734,184.4810409,203.2153004,70.27440784,73.7092504
-67.98966662,-10.25011334,201.5033867,213.9439152,73.41770957,75.64794135
-67.98966662,-10.24920934,184.8040855,206.2298725,70.25380272,74.27269445
-67.98966662,-10.24830534,211.3514052,231.7015178,75.60837602,78.98072796
-67.98966662,-10.24740134,144.6503754,183.7675171,61.98890602,69.96047853
-67.98875362,-10.25824934,77.42655173,167.0505986,46.48618188,67.13564913
-67.98875362,-10.25734534,69.69805104,173.4552831,58.9019755,68.64487267
-67.98875362,-10.25644134,8.352857362,226.5839301,23.16767218,78.20630312
-67.98875362,-10.25553734,43.94259677,172.5660494,36.15354555,68.04021895
-67.98875362,-10.25463334,116.355203,208.3742971,57.67033398,74.80161184
-67.98875362,-10.25372934,222.7202501,257.4478025,77.63000945,83.45018272
-67.98875362,-10.25282534,168.3799852,209.6843379,67.56609661,75.12323006
-67.98875362,-10.25192134,258.6081753,278.1085154,83.47643132,86.69294958
-67.98875362,-10.25101734,228.5935415,272.5316649,78.66043825,86.20757529
-67.98875362,-10.25011334,167.3473183,196.9769384,66.97514146,72.54227322
-67.98875362,-10.24920934,214.2763035,221.6139383,75.9104703,77.04532157
-67.98875362,-10.24830534,164.9102628,199.279987,66.25660212,72.92975193
-67.98875362,-10.24740134,170.4794765,203.7367325,67.45603309,74.10811562
-67.98875362,-10.24649734,197.7594487,271.7356971,73.22655737,86.35281964
-67.98875362,-10.24559334,127.311179,170.3886072,58.19396491,67.33001995
-67.98875362,-10.24468934,144.5601349,177.0426483,61.96946171,68.6466934
-67.98784062,-10.25824934,5.039821097,72.43844306,22.52893743,44.7617881
-67.98784062,-10.25734534,5.149406568,90.10804386,21.77494507,53.12625131
